t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
25.31,500.0,327.23212,11.84834,266.11154,0.82558,4.77056,4565.38179,4.30115,266.11154,0.82558,21.74063,0,2.21693,0
25.32,500.0,327.24308,11.84674,266.15926,0.82575,4.77161,4568.04314,4.30173,266.15926,0.82575,21.74063,0,2.21693,0
25.33,500.0,327.254,11.84514,266.20699,0.82593,4.77266,4570.70497,4.30231,266.20699,0.82593,21.74063,0,2.21693,0
25.34,500.0,327.26489,11.84353,266.25472,0.82611,4.77371,4573.36728,4.3029,266.25472,0.82611,21.74063,0,2.21693,0
25.35,500.0,327.27575,11.84193,266.30247,0.82628,4.77476,4576.03007,4.30348,266.30247,0.82628,21.74063,0,2.21693,0
25.36,500.0,327.28659,11.84033,266.35023,0.82646,4.77582,4578.69333,4.30406,266.35023,0.82646,21.74063,0,2.21693,0
25.37,500.0,327.29739,11.83873,266.398,0.82663,4.77688,4581.35707,4.30464,266.398,0.82663,21.74063,0,2.21693,0
25.38,500.0,327.30817,11.83712,266.44578,0.82681,4.77794,4584.02129,4.30523,266.44578,0.82681,21.74063,0,2.21693,0
25.39,500.0,327.31891,11.83552,266.49357,0.82699,4.779,4586.68599,4.30581,266.49357,0.82699,21.74063,0,2.21693,0
25.4,500.0,327.32963,11.83392,266.54137,0.82716,4.78007,4589.35116,4.30639,266.54137,0.82716,21.74063,0,2.21693,0
25.41,500.0,327.34031,11.83231,266.58918,0.82734,4.78114,4592.01682,4.30698,266.58918,0.82734,21.74063,0,2.21693,0
25.42,500.0,327.35097,11.83071,266.637,0.82751,4.78222,4594.68295,4.30756,266.637,0.82751,21.74063,0,2.21693,0
25.43,500.0,327.3616,11.82911,266.68484,0.82769,4.78329,4597.34956,4.30814,266.68484,0.82769,21.74063,0,2.21693,0
25.44,500.0,327.3722,11.82751,266.73268,0.82787,4.78437,4600.01664,4.30873,266.73268,0.82787,21.74063,0,2.21693,0
25.45,500.0,327.38277,11.8259,266.78053,0.82804,4.78545,4602.68421,4.30931,266.78053,0.82804,21.74063,0,2.21693,0
25.46,500.0,327.39331,11.8243,266.8284,0.82822,4.78654,4605.35225,4.30989,266.8284,0.82822,21.74063,0,2.21693,0
25.47,500.0,327.40382,11.8227,266.87627,0.82839,4.78762,4608.02078,4.31048,266.87627,0.82839,21.74063,0,2.21693,0
25.48,500.0,327.4143,11.8211,266.92416,0.82857,4.78871,4610.68978,4.31106,266.92416,0.82857,21.74063,0,2.21693,0
25.49,500.0,327.42476,11.81949,266.97206,0.82875,4.78981,4613.35926,4.31165,266.97206,0.82875,21.74063,0,2.21693,0
25.5,500.0,327.43518,11.81789,267.01997,0.82892,4.7909,4616.02922,4.31223,267.01997,0.82892,21.74063,0,2.21693,0
25.51,500.0,327.44558,11.81629,267.06789,0.8291,4.792,4618.69966,4.31282,267.06789,0.8291,21.74063,0,2.21693,0
25.52,500.0,327.45594,11.81468,267.11582,0.82928,4.7931,4621.37058,4.3134,267.11582,0.82928,21.74063,0,2.21693,0
25.53,500.0,327.46628,11.81308,267.16376,0.82945,4.7942,4624.04198,4.31399,267.16376,0.82945,21.74063,0,2.21693,0
25.54,500.0,327.47659,11.81148,267.21172,0.82963,4.79531,4626.71385,4.31457,267.21172,0.82963,21.74063,0,2.21693,0
25.55,500.0,327.48687,11.80988,267.25968,0.82981,4.79642,4629.38621,4.31516,267.25968,0.82981,21.74063,0,2.21693,0
25.56,500.0,327.49713,11.80827,267.30765,0.82998,4.79753,4632.05905,4.31574,267.30765,0.82998,21.74063,0,2.21693,0
25.57,500.0,327.50735,11.80667,267.35564,0.83016,4.79865,4634.73236,4.31633,267.35564,0.83016,21.74063,0,2.21693,0
25.58,500.0,327.51754,11.80507,267.40364,0.83034,4.79976,4637.40616,4.31692,267.40364,0.83034,21.74063,0,2.21693,0
25.59,500.0,327.52771,11.80346,267.45165,0.83052,4.80088,4640.08044,4.3175,267.45165,0.83052,21.74063,0,2.21693,0
25.6,500.0,327.53785,11.80186,267.49967,0.83069,4.80201,4642.75519,4.31809,267.49967,0.83069,21.74063,0,2.21693,0
25.61,500.0,327.54796,11.80026,267.5477,0.83087,4.80313,4645.43043,4.31867,267.5477,0.83087,21.74063,0,2.21693,0
25.62,500.0,327.55804,11.79866,267.59574,0.83105,4.80426,4648.10615,4.31926,267.59574,0.83105,21.74063,0,2.21693,0
25.63,500.0,327.56809,11.79705,267.6438,0.83122,4.80539,4650.78235,4.31985,267.6438,0.83122,21.74063,0,2.21693,0
25.64,500.0,327.57811,11.79545,267.69186,0.8314,4.80652,4653.45902,4.32043,267.69186,0.8314,21.74063,0,2.21693,0
25.65,500.0,327.58811,11.79385,267.73994,0.83158,4.80766,4656.13618,4.32102,267.73994,0.83158,21.74063,0,2.21693,0
25.66,500.0,327.59808,11.79225,267.78803,0.83176,4.8088,4658.81382,4.32161,267.78803,0.83176,21.74063,0,2.21693,0
25.67,500.0,327.60802,11.79064,267.83612,0.83193,4.80994,4661.49194,4.3222,267.83612,0.83193,21.74063,0,2.21693,0
25.68,500.0,327.61793,11.78904,267.88424,0.83211,4.81108,4664.17055,4.32278,267.88424,0.83211,21.74063,0,2.21693,0
25.69,500.0,327.62781,11.78744,267.93236,0.83229,4.81223,4666.84963,4.32337,267.93236,0.83229,21.74063,0,2.21693,0
25.7,500.0,327.63766,11.78583,267.98049,0.83247,4.81338,4669.52919,4.32396,267.98049,0.83247,21.74063,0,2.21693,0
25.71,500.0,327.64749,11.78423,268.02864,0.83264,4.81453,4672.20924,4.32455,268.02864,0.83264,21.74063,0,2.21693,0
25.72,500.0,327.65729,11.78263,268.07679,0.83282,4.81569,4674.88977,4.32514,268.07679,0.83282,21.74063,0,2.21693,0
25.73,500.0,327.66706,11.78103,268.12496,0.833,4.81685,4677.57077,4.32572,268.12496,0.833,21.74063,0,2.21693,0
25.74,500.0,327.6768,11.77942,268.17314,0.83318,4.81801,4680.25227,4.32631,268.17314,0.83318,21.74063,0,2.21693,0
25.75,500.0,327.68652,11.77782,268.22133,0.83335,4.81917,4682.93424,4.3269,268.22133,0.83335,21.74063,0,2.21693,0
25.76,500.0,327.69621,11.77622,268.26954,0.83353,4.82034,4685.61669,4.32749,268.26954,0.83353,21.74063,0,2.21693,0
25.77,500.0,327.70586,11.77461,268.31775,0.83371,4.82151,4688.29963,4.32808,268.31775,0.83371,21.74063,0,2.21693,0
25.78,500.0,327.7155,11.77301,268.36598,0.83389,4.82268,4690.98305,4.32867,268.36598,0.83389,21.74063,0,2.21693,0
25.79,500.0,327.7251,11.77141,268.41422,0.83407,4.82385,4693.66695,4.32926,268.41422,0.83407,21.74063,0,2.21693,0
25.8,500.0,327.73467,11.76981,268.46247,0.83424,4.82503,4696.35133,4.32985,268.46247,0.83424,21.74063,0,2.21693,0
25.81,500.0,327.74422,11.7682,268.51073,0.83442,4.82621,4699.0362,4.33044,268.51073,0.83442,21.74063,0,2.21693,0
25.82,500.0,327.75374,11.7666,268.559,0.8346,4.82739,4701.72155,4.33103,268.559,0.8346,21.74063,0,2.21693,0
25.83,500.0,327.76324,11.765,268.60729,0.83478,4.82857,4704.40738,4.33162,268.60729,0.83478,21.74063,0,2.21693,0
25.84,500.0,327.7727,11.7634,268.65559,0.83496,4.82976,4707.09369,4.33221,268.65559,0.83496,21.74063,0,2.21693,0
25.85,500.0,327.78214,11.76179,268.7039,0.83514,4.83095,4709.78049,4.3328,268.7039,0.83514,21.74063,0,2.21693,0
25.86,500.0,327.79155,11.76019,268.75222,0.83531,4.83214,4712.46777,4.33339,268.75222,0.83531,21.74063,0,2.21693,0
25.87,500.0,327.80093,11.75859,268.80055,0.83549,4.83334,4715.15553,4.33398,268.80055,0.83549,21.74063,0,2.21693,0
25.88,500.0,327.81029,11.75698,268.8489,0.83567,4.83454,4717.84378,4.33457,268.8489,0.83567,21.74063,0,2.21693,0
25.89,500.0,327.81961,11.75538,268.89725,0.83585,4.83574,4720.53251,4.33516,268.89725,0.83585,21.74063,0,2.21693,0
25.9,500.0,327.82891,11.75378,268.94562,0.83603,4.83694,4723.22173,4.33575,268.94562,0.83603,21.74063,0,2.21693,0
25.91,500.0,327.83819,11.75218,268.99401,0.83621,4.83815,4725.91142,4.33634,268.99401,0.83621,21.74063,0,2.21693,0
25.92,500.0,327.84743,11.75057,269.0424,0.83639,4.83936,4728.60161,4.33693,269.0424,0.83639,21.74063,0,2.21693,0
25.93,500.0,327.85665,11.74897,269.0908,0.83657,4.84057,4731.29227,4.33752,269.0908,0.83657,21.74063,0,2.21693,0
25.94,500.0,327.86584,11.74737,269.13922,0.83674,4.84178,4733.98342,4.33812,269.13922,0.83674,21.74063,0,2.21693,0
25.95,500.0,327.87501,11.74576,269.18765,0.83692,4.843,4736.67506,4.33871,269.18765,0.83692,21.74063,0,2.21693,0
25.96,500.0,327.88414,11.74416,269.23609,0.8371,4.84422,4739.36718,4.3393,269.23609,0.8371,21.74063,0,2.21693,0
25.97,500.0,327.89325,11.74256,269.28455,0.83728,4.84544,4742.05978,4.33989,269.28455,0.83728,21.74063,0,2.21693,0
25.98,500.0,327.90234,11.74096,269.33302,0.83746,4.84666,4744.75287,4.34048,269.33302,0.83746,21.74063,0,2.21693,0
25.99,500.0,327.91139,11.73935,269.38149,0.83764,4.84789,4747.44644,4.34108,269.38149,0.83764,21.74063,0,2.21693,0
26.0,500.0,327.92042,11.73775,269.42999,0.83782,4.84912,4750.1405,4.34167,269.42999,0.83782,21.74063,0,2.21693,0
26.01,500.0,327.92942,11.73615,269.47849,0.838,4.85035,4752.83504,4.34226,269.47849,0.838,21.74063,0,2.21693,0
26.02,500.0,327.9384,11.73455,269.52701,0.83818,4.85159,4755.53007,4.34286,269.52701,0.83818,21.74063,0,2.21693,0
26.03,500.0,327.94735,11.73294,269.57553,0.83836,4.85283,4758.22558,4.34345,269.57553,0.83836,21.74063,0,2.21693,0
26.04,500.0,327.95627,11.73134,269.62407,0.83854,4.85407,4760.92158,4.34404,269.62407,0.83854,21.74063,0,2.21693,0
26.05,500.0,327.96516,11.72974,269.67263,0.83872,4.85531,4763.61806,4.34464,269.67263,0.83872,21.74063,0,2.21693,0
26.06,500.0,327.97403,11.72813,269.72119,0.8389,4.85656,4766.31503,4.34523,269.72119,0.8389,21.74063,0,2.21693,0
26.07,500.0,327.98287,11.72653,269.76977,0.83907,4.8578,4769.01248,4.34582,269.76977,0.83907,21.74063,0,2.21693,0
26.08,500.0,327.99169,11.72493,269.81836,0.83925,4.85905,4771.71043,4.34642,269.81836,0.83925,21.74063,0,2.21693,0
26.09,500.0,328.00047,11.72333,269.86696,0.83943,4.86031,4774.40885,4.34701,269.86696,0.83943,21.74063,0,2.21693,0
26.1,500.0,328.00924,11.72172,269.91558,0.83961,4.86156,4777.10776,4.34761,269.91558,0.83961,21.74063,0,2.21693,0
26.11,500.0,328.01797,11.72012,269.96421,0.83979,4.86282,4779.80716,4.3482,269.96421,0.83979,21.74063,0,2.21693,0
26.12,500.0,328.02668,11.71852,270.01285,0.83997,4.86408,4782.50705,4.34879,270.01285,0.83997,21.74063,0,2.21693,0
26.13,500.0,328.03536,11.71691,270.0615,0.84015,4.86535,4785.20742,4.34939,270.0615,0.84015,21.74063,0,2.21693,0
26.14,500.0,328.04401,11.71531,270.11017,0.84033,4.86661,4787.90828,4.34998,270.11017,0.84033,21.74063,0,2.21693,0
26.15,500.0,328.05264,11.71371,270.15885,0.84051,4.86788,4790.60962,4.35058,270.15885,0.84051,21.74063,0,2.21693,0
26.16,500.0,328.06124,11.71211,270.20754,0.84069,4.86916,4793.31146,4.35118,270.20754,0.84069,21.74063,0,2.21693,0
26.17,500.0,328.06982,11.7105,270.25624,0.84087,4.87043,4796.01377,4.35177,270.25624,0.84087,21.74063,0,2.21693,0
26.18,500.0,328.07837,11.7089,270.30496,0.84105,4.87171,4798.71658,4.35237,270.30496,0.84105,21.74063,0,2.21693,0
26.19,500.0,328.08689,11.7073,270.35369,0.84124,4.87299,4801.41987,4.35296,270.35369,0.84124,21.74063,0,2.21693,0
26.2,500.0,328.09539,11.7057,270.40243,0.84142,4.87427,4804.12365,4.35356,270.40243,0.84142,21.74063,0,2.21693,0
26.21,500.0,328.10386,11.70409,270.45119,0.8416,4.87555,4806.82792,4.35415,270.45119,0.8416,21.74063,0,2.21693,0
26.22,500.0,328.1123,11.70249,270.49996,0.84178,4.87684,4809.53268,4.35475,270.49996,0.84178,21.74063,0,2.21693,0
26.23,500.0,328.12072,11.70089,270.54874,0.84196,4.87813,4812.23792,4.35535,270.54874,0.84196,21.74063,0,2.21693,0
26.24,500.0,328.12911,11.69928,270.59753,0.84214,4.87942,4814.94365,4.35594,270.59753,0.84214,21.74063,0,2.21693,0
26.25,500.0,328.13748,11.69768,270.64634,0.84232,4.88072,4817.64987,4.35654,270.64634,0.84232,21.74063,0,2.21693,0
26.26,500.0,328.14582,11.69608,270.69516,0.8425,4.88202,4820.35658,4.35714,270.69516,0.8425,21.74063,0,2.21693,0
26.27,500.0,328.15413,11.69448,270.74399,0.84268,4.88332,4823.06378,4.35773,270.74399,0.84268,21.74063,0,2.21693,0
26.28,500.0,328.16242,11.69287,270.79284,0.84286,4.88462,4825.77146,4.35833,270.79284,0.84286,21.74063,0,2.21693,0
26.29,500.0,328.17068,11.69127,270.8417,0.84304,4.88592,4828.47963,4.35893,270.8417,0.84304,21.74063,0,2.21693,0
26.3,500.0,328.17892,11.68967,270.89057,0.84322,4.88723,4831.18829,4.35953,270.89057,0.84322,21.74063,0,2.21693,0
26.31,500.0,328.18713,11.68806,270.93946,0.8434,4.88854,4833.89744,4.36012,270.93946,0.8434,21.74063,0,2.21693,0
26.32,500.0,328.19531,11.68646,270.98836,0.84358,4.88986,4836.60708,4.36072,270.98836,0.84358,21.74063,0,2.21693,0
26.33,500.0,328.20347,11.68486,271.03727,0.84377,4.89117,4839.31721,4.36132,271.03727,0.84377,21.74063,0,2.21693,0
26.34,500.0,328.2116,11.68326,271.08619,0.84395,4.89249,4842.02783,4.36192,271.08619,0.84395,21.74063,0,2.21693,0
26.35,500.0,328.21971,11.68165,271.13513,0.84413,4.89381,4844.73894,4.36252,271.13513,0.84413,21.74063,0,2.21693,0
26.36,500.0,328.22779,11.68005,271.18408,0.84431,4.89514,4847.45053,4.36312,271.18408,0.84431,21.74063,0,2.21693,0
26.37,500.0,328.23584,11.67845,271.23305,0.84449,4.89646,4850.16262,4.36371,271.23305,0.84449,21.74063,0,2.21693,0
26.38,500.0,328.24387,11.67685,271.28202,0.84467,4.89779,4852.87519,4.36431,271.28202,0.84467,21.74063,0,2.21693,0
26.39,500.0,328.25188,11.67524,271.33101,0.84485,4.89912,4855.58826,4.36491,271.33101,0.84485,21.74063,0,2.21693,0
26.4,500.0,328.25985,11.67364,271.38002,0.84504,4.90045,4858.30181,4.36551,271.38002,0.84504,21.74063,0,2.21693,0
26.41,500.0,328.26781,11.67204,271.42904,0.84522,4.90179,4861.01586,4.36611,271.42904,0.84522,21.74063,0,2.21693,0
26.42,500.0,328.27573,11.67043,271.47807,0.8454,4.90313,4863.73039,4.36671,271.47807,0.8454,21.74063,0,2.21693,0
26.43,500.0,328.28363,11.66883,271.52711,0.84558,4.90447,4866.44542,4.36731,271.52711,0.84558,21.74063,0,2.21693,0
26.44,500.0,328.29151,11.66723,271.57617,0.84576,4.90582,4869.16094,4.36791,271.57617,0.84576,21.74063,0,2.21693,0
26.45,500.0,328.29936,11.66563,271.62524,0.84594,4.90716,4871.87694,4.36851,271.62524,0.84594,21.74063,0,2.21693,0
26.46,500.0,328.30719,11.66402,271.67433,0.84613,4.90851,4874.59344,4.36911,271.67433,0.84613,21.74063,0,2.21693,0
26.47,500.0,328.31499,11.66242,271.72343,0.84631,4.90986,4877.31043,4.36971,271.72343,0.84631,21.74063,0,2.21693,0
26.48,500.0,328.32276,11.66082,271.77254,0.84649,4.91122,4880.02791,4.37031,271.77254,0.84649,21.74063,0,2.21693,0
26.49,500.0,328.33051,11.65921,271.82166,0.84667,4.91257,4882.74588,4.37091,271.82166,0.84667,21.74063,0,2.21693,0
26.5,500.0,328.33823,11.65761,271.8708,0.84685,4.91393,4885.46434,4.37151,271.8708,0.84685,21.74063,0,2.21693,0
26.51,500.0,328.34593,11.65601,271.91996,0.84704,4.91529,4888.1833,4.37211,271.91996,0.84704,21.74063,0,2.21693,0
26.52,500.0,328.3536,11.65441,271.96912,0.84722,4.91666,4890.90274,4.37271,271.96912,0.84722,21.74063,0,2.21693,0
26.53,500.0,328.36125,11.6528,272.0183,0.8474,4.91803,4893.62268,4.37332,272.0183,0.8474,21.74063,0,2.21693,0
26.54,500.0,328.36887,11.6512,272.0675,0.84758,4.9194,4896.34311,4.37392,272.0675,0.84758,21.74063,0,2.21693,0
26.55,500.0,328.37647,11.6496,272.11671,0.84777,4.92077,4899.06403,4.37452,272.11671,0.84777,21.74063,0,2.21693,0
26.56,500.0,328.38404,11.648,272.16593,0.84795,4.92214,4901.78544,4.37512,272.16593,0.84795,21.74063,0,2.21693,0
26.57,500.0,328.39159,11.64639,272.21516,0.84813,4.92352,4904.50735,4.37572,272.21516,0.84813,21.74063,0,2.21693,0
26.58,500.0,328.39911,11.64479,272.26441,0.84831,4.9249,4907.22975,4.37633,272.26441,0.84831,21.74063,0,2.21693,0
26.59,500.0,328.40661,11.64319,272.31367,0.8485,4.92628,4909.95264,4.37693,272.31367,0.8485,21.74063,0,2.21693,0
26.6,500.0,328.41408,11.64158,272.36295,0.84868,4.92767,4912.67602,4.37753,272.36295,0.84868,21.74063,0,2.21693,0
26.61,500.0,328.42153,11.63998,272.41224,0.84886,4.92905,4915.3999,4.37813,272.41224,0.84886,21.74063,0,2.21693,0
26.62,500.0,328.42895,11.63838,272.46155,0.84905,4.93044,4918.12426,4.37874,272.46155,0.84905,21.74063,0,2.21693,0
26.63,500.0,328.43635,11.63678,272.51086,0.84923,4.93183,4920.84913,4.37934,272.51086,0.84923,21.74063,0,2.21693,0
26.64,500.0,328.44372,11.63517,272.5602,0.84941,4.93323,4923.57448,4.37994,272.5602,0.84941,21.74063,0,2.21693,0
26.65,500.0,328.45107,11.63357,272.60954,0.84959,4.93463,4926.30033,4.38055,272.60954,0.84959,21.74063,0,2.21693,0
26.66,500.0,328.45839,11.63197,272.6589,0.84978,4.93603,4929.02667,4.38115,272.6589,0.84978,21.74063,0,2.21693,0
26.67,500.0,328.46569,11.63036,272.70828,0.84996,4.93743,4931.75351,4.38175,272.70828,0.84996,21.74063,0,2.21693,0
26.68,500.0,328.47297,11.62876,272.75767,0.85014,4.93883,4934.48084,4.38236,272.75767,0.85014,21.74063,0,2.21693,0
26.69,500.0,328.48021,11.62716,272.80707,0.85033,4.94024,4937.20866,4.38296,272.80707,0.85033,21.74063,0,2.21693,0
26.7,500.0,328.48744,11.62556,272.85648,0.85051,4.94165,4939.93698,4.38356,272.85648,0.85051,21.74063,0,2.21693,0
26.71,500.0,328.49464,11.62395,272.90591,0.85069,4.94306,4942.66579,4.38417,272.90591,0.85069,21.74063,0,2.21693,0
26.72,500.0,328.50181,11.62235,272.95536,0.85088,4.94448,4945.3951,4.38477,272.95536,0.85088,21.74063,0,2.21693,0
26.73,500.0,328.50896,11.62075,273.00482,0.85106,4.9459,4948.1249,4.38538,273.00482,0.85106,21.74063,0,2.21693,0
26.74,500.0,328.51609,11.61915,273.05429,0.85125,4.94732,4950.85519,4.38598,273.05429,0.85125,21.74063,0,2.21693,0
26.75,500.0,328.52319,11.61754,273.10378,0.85143,4.94874,4953.58598,4.38659,273.10378,0.85143,21.74063,0,2.21693,0
26.76,500.0,328.53027,11.61594,273.15328,0.85161,4.95016,4956.31727,4.38719,273.15328,0.85161,21.74063,0,2.21693,0
26.77,500.0,328.53732,11.61434,273.2028,0.8518,4.95159,4959.04905,4.3878,273.2028,0.8518,21.74063,0,2.21693,0
26.78,500.0,328.54435,11.61273,273.25233,0.85198,4.95302,4961.78133,4.3884,273.25233,0.85198,21.74063,0,2.21693,0
26.79,500.0,328.55135,11.61113,273.30187,0.85216,4.95445,4964.5141,4.38901,273.30187,0.85216,21.74063,0,2.21693,0
26.8,500.0,328.55833,11.60953,273.35143,0.85235,4.95589,4967.24736,4.38962,273.35143,0.85235,21.74063,0,2.21693,0
26.81,500.0,328.56528,11.60793,273.401,0.85253,4.95732,4969.98113,4.39022,273.401,0.85253,21.74063,0,2.21693,0
26.82,500.0,328.57221,11.60632,273.45059,0.85272,4.95876,4972.71538,4.39083,273.45059,0.85272,21.74063,0,2.21693,0
26.83,500.0,328.57912,11.60472,273.50019,0.8529,4.96021,4975.45014,4.39143,273.50019,0.8529,21.74063,0,2.21693,0
26.84,500.0,328.586,11.60312,273.54981,0.85309,4.96165,4978.18539,4.39204,273.54981,0.85309,21.74063,0,2.21693,0
26.85,500.0,328.59286,11.60151,273.59944,0.85327,4.9631,4980.92113,4.39265,273.59944,0.85327,21.74063,0,2.21693,0
26.86,500.0,328.59969,11.59991,273.64909,0.85345,4.96455,4983.65738,4.39325,273.64909,0.85345,21.74063,0,2.21693,0
26.87,500.0,328.6065,11.59831,273.69875,0.85364,4.966,4986.39412,4.39386,273.69875,0.85364,21.74063,0,2.21693,0
26.88,500.0,328.61328,11.59671,273.74842,0.85382,4.96746,4989.13135,4.39447,273.74842,0.85382,21.74063,0,2.21693,0
26.89,500.0,328.62004,11.5951,273.79811,0.85401,4.96891,4991.86908,4.39508,273.79811,0.85401,21.74063,0,2.21693,0
26.9,500.0,328.62678,11.5935,273.84781,0.85419,4.97037,4994.60731,4.39568,273.84781,0.85419,21.74063,0,2.21693,0
26.91,500.0,328.63349,11.5919,273.89753,0.85438,4.97184,4997.34604,4.39629,273.89753,0.85438,21.74063,0,2.21693,0
26.92,500.0,328.64018,11.5903,273.94726,0.85456,4.9733,5000.08526,4.3969,273.94726,0.85456,21.74063,0,2.21693,0
26.93,500.0,328.64684,11.58869,273.99701,0.85475,4.97477,5002.82499,4.39751,273.99701,0.85475,21.74063,0,2.21693,0
26.94,500.0,328.65349,11.58709,274.04677,0.85493,4.97624,5005.5652,4.39811,274.04677,0.85493,21.74063,0,2.21693,0
26.95,500.0,328.6601,11.58549,274.09655,0.85512,4.97771,5008.30592,4.39872,274.09655,0.85512,21.74063,0,2.21693,0
26.96,500.0,328.66669,11.58388,274.14634,0.8553,4.97918,5011.04714,4.39933,274.14634,0.8553,21.74063,0,2.21693,0
26.97,500.0,328.67326,11.58228,274.19615,0.85549,4.98066,5013.78885,4.39994,274.19615,0.85549,21.74063,0,2.21693,0
26.98,500.0,328.67981,11.58068,274.24597,0.85567,4.98214,5016.53106,4.40055,274.24597,0.85567,21.74063,0,2.21693,0
26.99,500.0,328.68633,11.57908,274.29581,0.85586,4.98362,5019.27377,4.40116,274.29581,0.85586,21.74063,0,2.21693,0
27.0,500.0,328.69282,11.57747,274.34566,0.85604,4.98511,5022.01698,4.40177,274.34566,0.85604,21.74063,0,2.21693,0
27.01,500.0,328.6993,11.57587,274.39553,0.85623,4.9866,5024.76068,4.40238,274.39553,0.85623,21.74063,0,2.21693,0
27.02,500.0,328.70575,11.57427,274.44541,0.85641,4.98808,5027.50489,4.40299,274.44541,0.85641,21.74063,0,2.21693,0
27.03,500.0,328.71217,11.57266,274.4953,0.8566,4.98958,5030.24959,4.4036,274.4953,0.8566,21.74063,0,2.21693,0
27.04,500.0,328.71857,11.57106,274.54521,0.85679,4.99107,5032.99479,4.40421,274.54521,0.85679,21.74063,0,2.21693,0
27.05,500.0,328.72495,11.56946,274.59514,0.85697,4.99257,5035.74049,4.40482,274.59514,0.85697,21.74063,0,2.21693,0
27.06,500.0,328.7313,11.56786,274.64508,0.85716,4.99407,5038.48669,4.40543,274.64508,0.85716,21.74063,0,2.21693,0
27.07,500.0,328.73764,11.56625,274.69503,0.85734,4.99557,5041.2334,4.40604,274.69503,0.85734,21.74063,0,2.21693,0
27.08,500.0,328.74394,11.56465,274.74501,0.85753,4.99707,5043.9806,4.40665,274.74501,0.85753,21.74063,0,2.21693,0
27.09,500.0,328.75023,11.56305,274.79499,0.85771,4.99858,5046.7283,4.40726,274.79499,0.85771,21.74063,0,2.21693,0
27.1,500.0,328.75649,11.56145,274.84499,0.8579,5.00009,5049.4765,4.40787,274.84499,0.8579,21.74063,0,2.21693,0
27.11,500.0,328.76272,11.55984,274.89501,0.85809,5.0016,5052.2252,4.40848,274.89501,0.85809,21.74063,0,2.21693,0
27.12,500.0,328.76893,11.55824,274.94504,0.85827,5.00312,5054.9744,4.40909,274.94504,0.85827,21.74063,0,2.21693,0
27.13,500.0,328.77512,11.55664,274.99509,0.85846,5.00463,5057.7241,4.4097,274.99509,0.85846,21.74063,0,2.21693,0
27.14,500.0,328.78129,11.55503,275.04515,0.85865,5.00615,5060.4743,4.41031,275.04515,0.85865,21.74063,0,2.21693,0
27.15,500.0,328.78743,11.55343,275.09522,0.85883,5.00767,5063.225,4.41093,275.09522,0.85883,21.74063,0,2.21693,0
27.16,500.0,328.79355,11.55183,275.14532,0.85902,5.0092,5065.9762,4.41154,275.14532,0.85902,21.74063,0,2.21693,0
27.17,500.0,328.79965,11.55023,275.19542,0.8592,5.01072,5068.72791,4.41215,275.19542,0.8592,21.74063,0,2.21693,0
27.18,500.0,328.80572,11.54862,275.24555,0.85939,5.01225,5071.48011,4.41276,275.24555,0.85939,21.74063,0,2.21693,0
27.19,500.0,328.81177,11.54702,275.29568,0.85958,5.01378,5074.23282,4.41337,275.29568,0.85958,21.74063,0,2.21693,0
27.2,500.0,328.81779,11.54542,275.34584,0.85976,5.01532,5076.98602,4.41399,275.34584,0.85976,21.74063,0,2.21693,0
27.21,500.0,328.82379,11.54381,275.396,0.85995,5.01685,5079.73973,4.4146,275.396,0.85995,21.74063,0,2.21693,0
