t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
34.73,500.0,234.67865,10.33852,509.94605,1.70326,15.84397,10036.76186,4.92919,509.94605,1.70326,21.89325,0,2.23249,0
34.74,500.0,234.62257,10.33692,510.10458,1.70391,15.85337,10041.86211,4.92995,510.10458,1.70391,21.89325,0,2.23249,0
34.75,500.0,234.56642,10.33532,510.26321,1.70457,15.86277,10046.96395,4.93071,510.26321,1.70457,21.89325,0,2.23249,0
34.76,500.0,234.51019,10.33372,510.42193,1.70523,15.87219,10052.06738,4.93148,510.42193,1.70523,21.89325,0,2.23249,0
34.77,500.0,234.45389,10.33211,510.58074,1.70588,15.88161,10057.17239,4.93224,510.58074,1.70588,21.89325,0,2.23249,0
34.78,500.0,234.39752,10.33051,510.73966,1.70654,15.89105,10062.27899,4.93301,510.73966,1.70654,21.89325,0,2.23249,0
34.79,500.0,234.34108,10.32891,510.89866,1.7072,15.90049,10067.38718,4.93377,510.89866,1.7072,21.89325,0,2.23249,0
34.8,500.0,234.28456,10.3273,511.05776,1.70786,15.90994,10072.49696,4.93454,511.05776,1.70786,21.89325,0,2.23249,0
34.81,500.0,234.22796,10.3257,511.21695,1.70852,15.91941,10077.60834,4.93531,511.21695,1.70852,21.89325,0,2.23249,0
34.82,500.0,234.1713,10.3241,511.37624,1.70918,15.92888,10082.7213,4.93607,511.37624,1.70918,21.89325,0,2.23249,0
34.83,500.0,234.11456,10.3225,511.53563,1.70984,15.93837,10087.83586,4.93684,511.53563,1.70984,21.89325,0,2.23249,0
34.84,500.0,234.05775,10.32089,511.6951,1.7105,15.94786,10092.95202,4.9376,511.6951,1.7105,21.89325,0,2.23249,0
34.85,500.0,234.00086,10.31929,511.85468,1.71116,15.95737,10098.06977,4.93837,511.85468,1.71116,21.89325,0,2.23249,0
34.86,500.0,233.9439,10.31769,512.01435,1.71182,15.96688,10103.18911,4.93914,512.01435,1.71182,21.89325,0,2.23249,0
34.87,500.0,233.88686,10.31609,512.17411,1.71248,15.97641,10108.31005,4.93991,512.17411,1.71248,21.89325,0,2.23249,0
34.88,500.0,233.82976,10.31448,512.33397,1.71314,15.98594,10113.43259,4.94067,512.33397,1.71314,21.89325,0,2.23249,0
34.89,500.0,233.77258,10.31288,512.49393,1.71381,15.99549,10118.55673,4.94144,512.49393,1.71381,21.89325,0,2.23249,0
34.9,500.0,233.71532,10.31128,512.65398,1.71447,16.00504,10123.68247,4.94221,512.65398,1.71447,21.89325,0,2.23249,0
34.91,500.0,233.65799,10.30967,512.81412,1.71513,16.01461,10128.80981,4.94298,512.81412,1.71513,21.89325,0,2.23249,0
34.92,500.0,233.60059,10.30807,512.97436,1.7158,16.02418,10133.93876,4.94375,512.97436,1.7158,21.89325,0,2.23249,0
34.93,500.0,233.54311,10.30647,513.1347,1.71646,16.03377,10139.0693,4.94451,513.1347,1.71646,21.89325,0,2.23249,0
34.94,500.0,233.48556,10.30487,513.29514,1.71713,16.04336,10144.20145,4.94528,513.29514,1.71713,21.89325,0,2.23249,0
34.95,500.0,233.42794,10.30326,513.45566,1.71779,16.05297,10149.3352,4.94605,513.45566,1.71779,21.89325,0,2.23249,0
34.96,500.0,233.37024,10.30166,513.61629,1.71846,16.06259,10154.47056,4.94682,513.61629,1.71846,21.89325,0,2.23249,0
34.97,500.0,233.31247,10.30006,513.77701,1.71913,16.07221,10159.60753,4.94759,513.77701,1.71913,21.89325,0,2.23249,0
34.98,500.0,233.25462,10.29845,513.93783,1.71979,16.08185,10164.7461,4.94836,513.93783,1.71979,21.89325,0,2.23249,0
34.99,500.0,233.1967,10.29685,514.09875,1.72046,16.0915,10169.88629,4.94913,514.09875,1.72046,21.89325,0,2.23249,0
35.0,0,233.1387,10.29525,514.25976,1.72113,16.10115,10175.02808,4.9499,514.25976,1.72113,21.89325,0,2.23249,0
35.01,0,232.64074,10.29525,513.93521,1.72017,-32.45527,10180.16905,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.02,0,232.14407,10.29525,513.61114,1.71922,-32.4069,10185.30679,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.03,0,231.64876,10.29525,513.28755,1.71826,-32.35866,10190.44128,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.04,0,231.15482,10.29525,512.96444,1.71731,-32.31055,10195.57254,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.05,0,230.66225,10.29525,512.64182,1.71636,-32.26257,10200.70057,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.06,0,230.17104,10.29525,512.31967,1.71541,-32.21473,10205.82538,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.07,0,229.68117,10.29525,511.998,1.71446,-32.16702,10210.94697,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.08,0,229.19266,10.29525,511.67681,1.71351,-32.11943,10216.06534,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.09,0,228.70549,10.29525,511.35609,1.71257,-32.07198,10221.18051,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.1,0,228.21966,10.29525,511.03584,1.71162,-32.02466,10226.29246,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.11,0,227.73516,10.29525,510.71607,1.71068,-31.97747,10231.40122,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.12,0,227.252,10.29525,510.39676,1.70974,-31.93041,10236.50679,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.13,0,226.77015,10.29525,510.07793,1.7088,-31.88348,10241.60916,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.14,0,226.28963,10.29525,509.75956,1.70786,-31.83668,10246.70835,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.15,0,225.81042,10.29525,509.44166,1.70692,-31.79001,10251.80436,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.16,0,225.33253,10.29525,509.12422,1.70598,-31.74346,10256.89718,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.17,0,224.85593,10.29525,508.80725,1.70505,-31.69704,10261.98684,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.18,0,224.38064,10.29525,508.49075,1.70412,-31.65075,10267.07333,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.19,0,223.90665,10.29525,508.1747,1.70318,-31.60458,10272.15666,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.2,0,223.43395,10.29525,507.85912,1.70225,-31.55854,10277.23683,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.21,0,222.96253,10.29525,507.54399,1.70132,-31.51263,10282.31384,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.22,0,222.4924,10.29525,507.22932,1.70039,-31.46684,10287.38771,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.23,0,222.02354,10.29525,506.91511,1.69947,-31.42117,10292.45843,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.24,0,221.55596,10.29525,506.60135,1.69854,-31.37563,10297.52602,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.25,0,221.08965,10.29525,506.28805,1.69762,-31.33021,10302.59046,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.26,0,220.6246,10.29525,505.9752,1.69669,-31.28492,10307.65178,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.27,0,220.16081,10.29525,505.6628,1.69577,-31.23975,10312.70997,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.28,0,219.69828,10.29525,505.35086,1.69485,-31.1947,10317.76504,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.29,0,219.23699,10.29525,505.03936,1.69393,-31.14977,10322.81699,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.3,0,218.77696,10.29525,504.72831,1.69302,-31.10497,10327.86583,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.31,0,218.31816,10.29525,504.41771,1.6921,-31.06028,10332.91156,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.32,0,217.86061,10.29525,504.10755,1.69118,-31.01572,10337.95418,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.33,0,217.40428,10.29525,503.79784,1.69027,-30.97128,10342.99371,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.34,0,216.94919,10.29525,503.48857,1.68936,-30.92695,10348.03014,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.35,0,216.49532,10.29525,503.17974,1.68845,-30.88275,10353.06348,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.36,0,216.04267,10.29525,502.87135,1.68754,-30.83866,10358.09374,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.37,0,215.59124,10.29525,502.56341,1.68663,-30.7947,10363.12091,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.38,0,215.14102,10.29525,502.2559,1.68572,-30.75085,10368.14501,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.39,0,214.69201,10.29525,501.94883,1.68481,-30.70712,10373.16603,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.4,0,214.2442,10.29525,501.64219,1.68391,-30.6635,10378.18399,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.41,0,213.79759,10.29525,501.33599,1.683,-30.62001,10383.19888,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.42,0,213.35217,10.29525,501.03023,1.6821,-30.57663,10388.21071,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.43,0,212.90795,10.29525,500.72489,1.6812,-30.53336,10393.21949,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.44,0,212.46491,10.29525,500.41999,1.6803,-30.49021,10398.22521,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.45,0,212.02305,10.29525,500.11552,1.6794,-30.44718,10403.22789,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.46,0,211.58238,10.29525,499.81148,1.6785,-30.40426,10408.22752,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.47,0,211.14287,10.29525,499.50786,1.67761,-30.36146,10413.22412,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.48,0,210.70454,10.29525,499.20467,1.67671,-30.31877,10418.21768,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.49,0,210.26737,10.29525,498.90191,1.67582,-30.27619,10423.20821,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.5,0,209.83137,10.29525,498.59957,1.67493,-30.23373,10428.19572,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.51,0,209.39652,10.29525,498.29766,1.67403,-30.19138,10433.18021,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.52,0,208.96283,10.29525,497.99617,1.67314,-30.14914,10438.16168,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.53,0,208.53029,10.29525,497.6951,1.67226,-30.10702,10443.14013,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.54,0,208.09889,10.29525,497.39445,1.67137,-30.065,10448.11558,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.55,0,207.66864,10.29525,497.09422,1.67048,-30.0231,10453.08802,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.56,0,207.23952,10.29525,496.7944,1.6696,-29.98131,10458.05747,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.57,0,206.81154,10.29525,496.49501,1.66871,-29.93963,10463.02391,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.58,0,206.38469,10.29525,496.19603,1.66783,-29.89806,10467.98737,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.59,0,205.95897,10.29525,495.89746,1.66695,-29.8566,10472.94784,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.6,0,205.53436,10.29525,495.59931,1.66607,-29.81524,10477.90532,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.61,0,205.11088,10.29525,495.30157,1.66519,-29.774,10482.85983,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.62,0,204.68851,10.29525,495.00424,1.66431,-29.73287,10487.81135,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.63,0,204.26725,10.29525,494.70732,1.66343,-29.69184,10492.75991,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.64,0,203.8471,10.29525,494.41081,1.66256,-29.65092,10497.7055,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.65,0,203.42806,10.29525,494.11471,1.66168,-29.61011,10502.64813,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.66,0,203.01011,10.29525,493.81902,1.66081,-29.56941,10507.5878,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.67,0,202.59326,10.29525,493.52373,1.65994,-29.52882,10512.52451,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.68,0,202.1775,10.29525,493.22885,1.65907,-29.48833,10517.45828,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.69,0,201.76283,10.29525,492.93437,1.6582,-29.44794,10522.38909,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.7,0,201.34924,10.29525,492.64029,1.65733,-29.40766,10527.31697,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.71,0,200.93674,10.29525,492.34662,1.65646,-29.36749,10532.2419,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.72,0,200.52531,10.29525,492.05334,1.65559,-29.32742,10537.1639,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.73,0,200.11496,10.29525,491.76047,1.65473,-29.28746,10542.08297,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.74,0,199.70567,10.29525,491.46799,1.65386,-29.2476,10546.99911,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.75,0,199.29745,10.29525,491.17591,1.653,-29.20785,10551.91233,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.76,0,198.8903,10.29525,490.88423,1.65214,-29.1682,10556.82263,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.77,0,198.4842,10.29525,490.59294,1.65128,-29.12865,10561.73002,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.78,0,198.07916,10.29525,490.30205,1.65042,-29.0892,10566.63449,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.79,0,197.67518,10.29525,490.01155,1.64956,-29.04986,10571.53606,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.8,0,197.27224,10.29525,489.72145,1.6487,-29.01062,10576.43473,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.81,0,196.87034,10.29525,489.43173,1.64785,-28.97148,10581.33049,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.82,0,196.46949,10.29525,489.14241,1.64699,-28.93245,10586.22336,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.83,0,196.06967,10.29525,488.85347,1.64614,-28.89351,10591.11334,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.84,0,195.67089,10.29525,488.56493,1.64529,-28.85468,10596.00043,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.85,0,195.27314,10.29525,488.27677,1.64444,-28.81594,10600.88464,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.86,0,194.87642,10.29525,487.98899,1.64358,-28.77731,10605.76597,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.87,0,194.48072,10.29525,487.70161,1.64274,-28.73877,10610.64442,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.88,0,194.08604,10.29525,487.4146,1.64189,-28.70034,10615.52,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.89,0,193.69238,10.29525,487.12798,1.64104,-28.662,10620.39272,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.9,0,193.29973,10.29525,486.84174,1.64019,-28.62376,10625.26257,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.91,0,192.9081,10.29525,486.55589,1.63935,-28.58563,10630.12955,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.92,0,192.51747,10.29525,486.27041,1.63851,-28.54758,10634.99369,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.93,0,192.12784,10.29525,485.98532,1.63766,-28.50964,10639.85496,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.94,0,191.73922,10.29525,485.7006,1.63682,-28.4718,10644.71339,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.95,0,191.35159,10.29525,485.41626,1.63598,-28.43405,10649.56898,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.96,0,190.96495,10.29525,485.13229,1.63514,-28.3964,10654.42172,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.97,0,190.57931,10.29525,484.8487,1.6343,-28.35884,10659.27163,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.98,0,190.19465,10.29525,484.56549,1.63347,-28.32138,10664.1187,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
35.99,0,189.81097,10.29525,484.28265,1.63263,-28.28402,10668.96294,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.0,0,189.42828,10.29525,484.00018,1.63179,-28.24675,10673.80435,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.01,0,189.04656,10.29525,483.71809,1.63096,-28.20958,10678.64294,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.02,0,188.66582,10.29525,483.43636,1.63013,-28.17251,10683.47872,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.03,0,188.28605,10.29525,483.15501,1.6293,-28.13552,10688.31167,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.04,0,187.90724,10.29525,482.87402,1.62846,-28.09863,10693.14182,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.05,0,187.5294,10.29525,482.5934,1.62763,-28.06184,10697.96915,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.06,0,187.15252,10.29525,482.31315,1.62681,-28.02514,10702.79369,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.07,0,186.7766,10.29525,482.03327,1.62598,-27.98853,10707.61542,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.08,0,186.40163,10.29525,481.75375,1.62515,-27.95202,10712.43435,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.09,0,186.02762,10.29525,481.47459,1.62433,-27.9156,10717.2505,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.1,0,185.65455,10.29525,481.1958,1.6235,-27.87927,10722.06385,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.11,0,185.28243,10.29525,480.91737,1.62268,-27.84303,10726.87441,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.12,0,184.91125,10.29525,480.6393,1.62186,-27.80689,10731.6822,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.13,0,184.54101,10.29525,480.36159,1.62103,-27.77083,10736.4872,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.14,0,184.17171,10.29525,480.08424,1.62021,-27.73487,10741.28943,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.15,0,183.80334,10.29525,479.80725,1.61939,-27.699,10746.08889,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.16,0,183.4359,10.29525,479.53062,1.61858,-27.66322,10750.88558,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.17,0,183.06938,10.29525,479.25434,1.61776,-27.62753,10755.6795,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.18,0,182.70379,10.29525,478.97842,1.61694,-27.59193,10760.47067,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.19,0,182.33913,10.29525,478.70286,1.61613,-27.55642,10765.25907,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.2,0,181.97537,10.29525,478.42765,1.61531,-27.521,10770.04472,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.21,0,181.61254,10.29525,478.15279,1.6145,-27.48567,10774.82763,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.22,0,181.25061,10.29525,477.87829,1.61369,-27.45042,10779.60778,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.23,0,180.8896,10.29525,477.60414,1.61288,-27.41527,10784.38519,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.24,0,180.52949,10.29525,477.33033,1.61207,-27.3802,10789.15987,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.25,0,180.17028,10.29525,477.05688,1.61126,-27.34522,10793.9318,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.26,0,179.81198,10.29525,476.78378,1.61045,-27.31033,10798.70101,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.27,0,179.45457,10.29525,476.51102,1.60964,-27.27553,10803.46748,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.28,0,179.09805,10.29525,476.23861,1.60884,-27.24081,10808.23123,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.29,0,178.74243,10.29525,475.96655,1.60803,-27.20618,10812.99225,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.3,0,178.38769,10.29525,475.69484,1.60723,-27.17164,10817.75056,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.31,0,178.03385,10.29525,475.42346,1.60642,-27.13719,10822.50615,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.32,0,177.68088,10.29525,475.15244,1.60562,-27.10282,10827.25903,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.33,0,177.32879,10.29525,474.88175,1.60482,-27.06853,10832.0092,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.34,0,176.97758,10.29525,474.61141,1.60402,-27.03433,10836.75667,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.35,0,176.62725,10.29525,474.34141,1.60322,-27.00022,10841.50143,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.36,0,176.27778,10.29525,474.07174,1.60242,-26.96619,10846.2435,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.37,0,175.92919,10.29525,473.80242,1.60163,-26.93225,10850.98287,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.38,0,175.58146,10.29525,473.53344,1.60083,-26.89839,10855.71955,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.39,0,175.23459,10.29525,473.26479,1.60003,-26.86461,10860.45354,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.4,0,174.88858,10.29525,472.99648,1.59924,-26.83092,10865.18485,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.41,0,174.54344,10.29525,472.72851,1.59845,-26.79731,10869.91347,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.42,0,174.19914,10.29525,472.46087,1.59765,-26.76378,10874.63942,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.43,0,173.8557,10.29525,472.19357,1.59686,-26.73034,10879.36269,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.44,0,173.51311,10.29525,471.9266,1.59607,-26.69698,10884.08329,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.45,0,173.17136,10.29525,471.65996,1.59528,-26.66371,10888.80122,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.46,0,172.83046,10.29525,471.39366,1.5945,-26.63051,10893.51649,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
36.47,0,172.4904,10.29525,471.12768,1.59371,-26.5974,10898.2291,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
